ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State Of US,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1592,CA-2014-106439,10/31/2014 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit Gray/Clear 3/pkg,19.296,3,0.2,6.03
1593,CA-2014-106439,10/31/2014 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0,12.1692
1594,CA-2014-106439,10/31/2014 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147
1595,CA-2014-106439,10/31/2014 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629
1596,CA-2014-106439,10/31/2014 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,OFF-AR-10001419,Office Supplies,Art,Newell 325,12.39,3,0,3.717
1597,CA-2015-133452,4/13/2015 0:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.986
1598,CA-2015-133452,4/13/2015 0:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394
1599,CA-2016-146521,7/21/2016 0:00,Second Class,CC-12610,Corey Catlett,Corporate,Philadelphia,Pennsylvania,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294
1600,US-2017-110996,11/20/2017 0:00,Standard Class,KA-16525,Kelly Andreada,Consumer,Ontario,California,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137
1601,CA-2017-140676,9/12/2017 0:00,First Class,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494
1602,CA-2017-140676,9/12/2017 0:00,First Class,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0,45.528
1603,CA-2015-120103,12/24/2015 0:00,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
1604,CA-2014-110352,11/23/2014 0:00,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88
1605,CA-2016-140501,6/23/2016 0:00,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,0,8.6715
1606,CA-2016-140501,6/23/2016 0:00,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0,68.9631
1607,CA-2016-140501,6/23/2016 0:00,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0,1.4652
1608,CA-2015-139290,10/26/2015 0:00,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Rancho Cucamonga,California,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0,2.6496
1609,CA-2017-166142,7/15/2017 0:00,Standard Class,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0,13.0095
1610,CA-2017-166142,7/15/2017 0:00,Standard Class,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839
1611,CA-2014-145926,11/17/2014 0:00,Standard Class,MP-17470,Mark Packer,Home Office,Moorhead,Minnesota,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583
1612,CA-2015-149678,4/13/2015 0:00,Second Class,AW-10840,Anthony Witt,Consumer,Farmington,New Mexico,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0,0.3864
1613,US-2015-164357,11/25/2015 0:00,Standard Class,SF-20065,Sandra Flanagan,Consumer,Wilmington,North Carolina,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476
1614,US-2016-146570,5/15/2016 0:00,Standard Class,SN-20710,Steve Nguyen,Home Office,Jackson,Mississippi,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0,240.5648
1615,US-2016-146570,5/15/2016 0:00,Standard Class,SN-20710,Steve Nguyen,Home Office,Jackson,Mississippi,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0,25.7488
1616,US-2016-146570,5/15/2016 0:00,Standard Class,SN-20710,Steve Nguyen,Home Office,Jackson,Mississippi,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0,2.1684
1617,CA-2017-124401,9/7/2017 0:00,Standard Class,RD-19900,Ruben Dartt,Consumer,Portland,Oregon,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355
1618,CA-2017-124401,9/7/2017 0:00,Standard Class,RD-19900,Ruben Dartt,Consumer,Portland,Oregon,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839
1619,US-2014-140116,3/10/2014 0:00,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102
1620,US-2014-140116,3/10/2014 0:00,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener Black,83.168,4,0.2,9.3564
1621,CA-2014-123295,7/18/2014 0:00,Same Day,AH-10120,Adrian Hane,Home Office,Tucson,Arizona,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136
1622,CA-2017-167101,3/24/2017 0:00,Second Class,BM-11650,Brian Moss,Corporate,New York City,New York,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0,106.5216
1623,CA-2017-167101,3/24/2017 0:00,Second Class,BM-11650,Brian Moss,Corporate,New York City,New York,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,0,11.7
1624,US-2014-167633,9/30/2014 0:00,Standard Class,BW-11200,Ben Wallace,Consumer,Boynton Beach,Florida,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,3,0.2,5.4432
1625,US-2014-152723,9/26/2014 0:00,Same Day,HG-14965,Henry Goldwyn,Corporate,Mesquite,Texas,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016
1626,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0,9.3906
1627,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485
1628,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,3,0,1.26
1629,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0,8.027
1630,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,FUR-CH-10004218,Furniture,Chairs,Global Fabric Managers Chair Dark Gray,323.136,4,0.2,20.196
1631,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019
1632,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782
1633,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0,12.6468
1634,CA-2015-164882,10/31/2015 0:00,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392
1635,CA-2016-130267,9/19/2016 0:00,Standard Class,SW-20245,Scot Wooten,Consumer,Stockton,California,OFF-PA-10002222,Office Supplies,Paper,Xerox Color Copier Paper 11 x 17 Ream,159.88,7,0,73.5448
1636,CA-2017-155460,4/13/2017 0:00,First Class,RW-19630,Rob Williams,Corporate,Seattle,Washington,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1637,US-2017-168690,1/7/2017 0:00,Standard Class,TS-21085,Thais Sissman,Consumer,Ormond Beach,Florida,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656
1638,CA-2017-158246,11/9/2017 0:00,First Class,JB-15400,Jennifer Braxton,Corporate,Sunnyvale,California,FUR-CH-10003061,Furniture,Chairs,Global Leather Task Chair Black,215.976,3,0.2,-2.6997
1639,CA-2017-167381,9/22/2017 0:00,Second Class,EH-14005,Erica Hernandez,Home Office,Lansing,Michigan,FUR-BO-10001972,Furniture,Bookcases,OSullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.1332
1640,CA-2017-167381,9/22/2017 0:00,Second Class,EH-14005,Erica Hernandez,Home Office,Lansing,Michigan,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0,13.3056
1641,CA-2017-144862,12/1/2017 0:00,Standard Class,EH-14005,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,5,0.2,35.3295
1642,CA-2017-144862,12/1/2017 0:00,Standard Class,EH-14005,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,TEC-PH-10000923,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c Fuchsia,62.958,7,0.4,9.4437
1643,CA-2014-126032,6/23/2014 0:00,Standard Class,BS-11665,Brian Stugart,Consumer,Philadelphia,Pennsylvania,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.0797
1644,CA-2015-134859,10/4/2015 0:00,Standard Class,JK-16120,Julie Kriz,Home Office,Philadelphia,Pennsylvania,FUR-FU-10003623,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp Black,64.944,3,0.2,6.4944
1645,CA-2015-134859,10/4/2015 0:00,Standard Class,JK-16120,Julie Kriz,Home Office,Philadelphia,Pennsylvania,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576
1646,US-2014-114188,5/20/2014 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,Dover,New Hampshire,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0,9.3184
1647,US-2014-114188,5/20/2014 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,Dover,New Hampshire,OFF-AR-10004511,Office Supplies,Art,Sanford Colorific Scented Colored Pencils 12/Pack,38.52,9,0,11.9412
1648,US-2014-114188,5/20/2014 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,Dover,New Hampshire,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0,60.1398
1649,CA-2015-122210,11/30/2015 0:00,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928
1650,CA-2015-122210,11/30/2015 0:00,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814
1651,CA-2015-122210,11/30/2015 0:00,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82
1652,CA-2015-156377,12/31/2015 0:00,Standard Class,TB-21625,Trudy Brown,Consumer,Grand Prairie,Texas,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories Oak,14.76,5,0.6,-11.439
1653,US-2017-157896,11/16/2017 0:00,Same Day,CB-12415,Christy Brittain,Consumer,New York City,New York,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41
1654,CA-2014-159520,6/6/2014 0:00,Standard Class,GT-14635,Grant Thornton,Corporate,Long Beach,New York,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711
1655,CA-2016-155481,9/1/2016 0:00,Standard Class,DK-13225,Dean Katz,Corporate,Philadelphia,Pennsylvania,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236
1656,US-2016-152051,6/25/2016 0:00,Standard Class,TS-21160,Theresa Swint,Corporate,York,Pennsylvania,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312
1657,CA-2017-102771,3/31/2017 0:00,Standard Class,DO-13435,Denny Ordway,Consumer,New York City,New York,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0,22.087
1658,CA-2015-123505,11/22/2015 0:00,Standard Class,AR-10540,Andy Reiter,Consumer,Quincy,Massachusetts,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218
1659,CA-2016-117282,7/14/2016 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,New York City,New York,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133
1660,US-2016-120460,4/30/2016 0:00,Standard Class,BF-11170,Ben Ferrer,Home Office,Dallas,Texas,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
1661,CA-2016-111115,7/25/2016 0:00,Second Class,LB-16735,Larry Blacks,Consumer,Los Angeles,California,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74
1662,CA-2014-124646,6/22/2014 0:00,First Class,DV-13465,Dianna Vittorini,Consumer,Minneapolis,Minnesota,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
1663,CA-2017-148166,10/21/2017 0:00,Standard Class,NK-18490,Neil Knudson,Home Office,Deltona,Florida,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088
1664,CA-2016-159737,9/3/2016 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,OFF-BI-10004236,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder White 3,8.808,3,0.8,-14.9736
1665,CA-2017-166296,3/13/2017 0:00,Standard Class,KF-16285,Karen Ferguson,Home Office,Manteca,California,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0,150.984
1666,CA-2016-154018,10/13/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997
1667,CA-2016-154018,10/13/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044
1668,CA-2016-154018,10/13/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,FUR-FU-10003394,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,139.92,5,0.6,-150.414
1669,CA-2016-154018,10/13/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904
1670,CA-2016-154018,10/13/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005
1671,CA-2017-117870,1/27/2017 0:00,Second Class,JH-15820,John Huston,Consumer,Kent,Ohio,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752
1672,CA-2017-117870,1/27/2017 0:00,Second Class,JH-15820,John Huston,Consumer,Kent,Ohio,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
1673,US-2017-137491,11/19/2017 0:00,Standard Class,LC-16930,Linda Cazamias,Corporate,San Angelo,Texas,FUR-CH-10004675,Furniture,Chairs,Lifetime Advantage Folding Chairs 4/Carton,305.312,2,0.3,-8.7232
1674,CA-2016-112025,7/30/2016 0:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Houston,Texas,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896
1675,CA-2016-125738,10/15/2016 0:00,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128
1676,CA-2016-125738,10/15/2016 0:00,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,0,28.8576
1677,CA-2016-128818,5/7/2016 0:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0,22.2
1678,CA-2016-128818,5/7/2016 0:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operators Chair,442.764,4,0.1,59.0352
1679,CA-2016-128818,5/7/2016 0:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0,1159.9855
1680,CA-2016-128818,5/7/2016 0:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945
1681,CA-2016-128818,5/7/2016 0:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0,28.0192
1682,CA-2017-124576,8/1/2017 0:00,Second Class,HK-14890,Heather Kirkland,Corporate,Salinas,California,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274
1683,CA-2016-101378,7/14/2016 0:00,Same Day,RH-19600,Rob Haberlin,Consumer,Huntsville,Alabama,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
1684,CA-2017-143063,8/10/2017 0:00,Standard Class,IL-15100,Ivan Liston,Consumer,Columbus,Indiana,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,6,0,35.04
1685,CA-2017-143063,8/10/2017 0:00,Standard Class,IL-15100,Ivan Liston,Consumer,Columbus,Indiana,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,9,0,378.1674
1686,CA-2016-118913,6/25/2016 0:00,Standard Class,AS-10240,Alan Shonely,Consumer,Los Angeles,California,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.0268
1687,CA-2016-128412,12/10/2016 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
1688,CA-2016-128412,12/10/2016 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0,22.869
1689,CA-2016-128412,12/10/2016 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0,55.764
1690,CA-2016-128412,12/10/2016 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0,12.285
1691,CA-2016-128412,12/10/2016 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025
1692,CA-2016-136483,12/1/2016 0:00,Standard Class,AG-10390,Allen Goldenen,Consumer,Knoxville,Tennessee,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116
1693,CA-2014-163013,11/28/2014 0:00,Standard Class,BF-11080,Bart Folk,Consumer,Montgomery,Alabama,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0,3.9609
1694,CA-2015-135363,3/28/2015 0:00,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432
1695,CA-2015-135363,3/28/2015 0:00,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,1,0.2,1.7004
1696,US-2014-165659,6/1/2014 0:00,Standard Class,LT-17110,Liz Thompson,Consumer,Little Rock,Arkansas,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102
1697,US-2014-165659,6/1/2014 0:00,Standard Class,LT-17110,Liz Thompson,Consumer,Little Rock,Arkansas,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0,229.3018
1698,CA-2015-138002,9/6/2015 0:00,Standard Class,BT-11305,Beth Thompson,Home Office,Seattle,Washington,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336
1699,CA-2015-138002,9/6/2015 0:00,Standard Class,BT-11305,Beth Thompson,Home Office,Seattle,Washington,FUR-FU-10004748,Furniture,Furnishings,Howard Miller 16 Diameter Gallery Wall Clock,191.82,3,0,74.8098
1700,CA-2016-164350,9/10/2016 0:00,Second Class,CG-12040,Catherine Glotzbach,Home Office,Bristol,Tennessee,OFF-AR-10000538,Office Supplies,Art,Boston Model 1800 Electric Pencil Sharpener Gray,67.56,3,0.2,8.445
1701,US-2014-103905,7/14/2014 0:00,Standard Class,AW-10930,Arthur Wiediger,Home Office,Aurora,Illinois,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946
1702,CA-2015-129854,8/22/2015 0:00,Standard Class,RB-19705,Roger Barcio,Home Office,New York City,New York,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0,7.5992
1703,CA-2014-125556,11/14/2014 0:00,Second Class,ML-17410,Maris LaWare,Consumer,Fairfield,Connecticut,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,0,233.2204
